guest_id,is_canceled,booking_changes,previous_cancellations,previous_bookings_not_canceled
TR14076,0,0,0,0
TR14077,1,0,1,0
TR14078,0,0,0,0
CO14079,0,0,0,0
TR14080,0,0,0,0
TR14081,0,2,0,0
TR14082,1,0,1,2
TP14083,0,0,2,2
TP14084,0,0,2,2
TR14085,0,0,2,2
TP14086,0,0,0,0
TR14087,0,0,0,2
GR14088,0,0,0,3
TR14089,0,0,0,4
GR14090,0,0,0,5
TR14091,0,0,0,6
TR14092,0,0,0,1
TR14093,0,0,0,0
TR14094,0,1,0,0
TR14095,0,0,0,0
TR14096,0,0,0,0
TR14097,0,1,0,0
TP14098,0,0,0,0
TR14099,1,0,1,0
TR14100,0,0,0,0
TR14101,0,1,0,0
TR14102,0,0,0,0
TR14103,0,2,0,1
TR14104,0,0,0,0
TR14105,0,0,0,0
TR14106,0,1,0,0
TR14107,0,0,0,0
CO14108,0,0,0,0
TR14109,0,0,0,2
TR14110,0,0,0,0
TR14111,0,0,0,0
TR14112,0,0,0,0
TR14113,0,0,0,0
TR14114,0,0,0,1
TR14115,0,1,0,0
TR14116,0,1,0,0
TR14117,0,0,0,1
TR14118,0,0,0,0
TR14119,0,0,0,2
TR14120,0,0,0,0
TR14121,0,3,0,1
TR14122,0,0,0,0
TR14123,0,1,0,0
TR14124,0,0,0,3
TR14125,0,0,0,0
TR14126,0,0,0,1
TR14127,0,1,0,2
TR14128,0,0,0,3
TR14129,0,0,0,4
TR14130,0,0,0,0
TR14131,0,0,0,0
TR14132,0,0,0,0
TR14133,0,0,0,0
TR14134,0,1,0,1
TR14135,0,0,0,2
GR14136,0,0,0,2
TR14137,0,1,0,0
TR14138,1,0,1,1
TR14139,0,0,0,0
TR14140,0,0,0,1
TR14141,0,0,0,2
TR14142,0,0,0,3
TR14143,0,0,0,4
TR14144,0,0,0,5
TR14145,0,0,0,6
TR14146,0,0,0,0
TR14147,0,0,0,1
TR14148,0,2,0,2
TR14149,0,0,0,3
TR14150,0,0,0,4
TR14151,0,0,0,0
TR14152,0,0,0,2
TR14153,1,0,1,3
TR14154,0,0,0,1
TR14155,0,0,1,0
TR14156,1,0,1,0
GR14157,0,0,1,1
TR14158,0,0,1,2
TP14159,0,0,1,3
TR14160,0,1,0,0
TR14161,0,0,0,3
TR14162,0,0,0,2
TR14163,0,0,0,3
TR14164,0,0,0,0
TR14165,0,0,0,0
TR14166,0,0,0,0
TR14167,0,0,0,1
TR14168,0,0,0,1
TR14169,0,0,0,0
TR14170,0,1,0,1
TR14171,0,0,0,0
TR14172,0,1,0,1
TP14173,0,2,0,0
TR14174,0,1,0,0
TR14175,0,3,0,2
TR14176,0,0,0,0
TR14177,1,0,1,1
TR14178,0,0,0,0
TR14179,0,0,0,0
TR14180,0,0,0,1
TR14181,0,0,0,0
TP14182,0,1,0,0
TR14183,0,1,0,2
TR14184,0,0,0,0
TR14185,0,0,0,0
TR14186,0,0,0,0
TR14187,0,0,0,0
TR14188,0,0,0,0
TR14189,0,1,0,2
TR14190,0,0,0,0
TR14191,0,0,0,1
TR14192,0,1,0,1
TR14193,0,0,0,3
TR14194,0,0,0,0
TR14195,0,0,0,0
TR14196,0,0,0,0
TR14197,0,1,0,0
TR14198,0,0,0,0
TR14199,0,1,0,0
TP14200,0,1,0,0
TP14201,0,1,0,0
TP14202,0,0,0,1
TR14203,0,0,0,2
CO14204,0,0,0,0
TR14205,0,0,0,0
TR14206,0,1,0,0
TR14207,0,0,0,0
CO14208,0,0,0,0
TR14209,0,0,0,0
TR14210,0,0,0,1
TR14211,0,0,0,2
TR14212,0,0,0,3
GR14213,0,0,0,5
TR14214,0,0,0,6
TR14215,0,0,0,0
TR14216,0,0,0,0
CO14217,1,0,1,0
TR14218,0,0,0,0
TR14219,0,1,0,0
TR14220,0,0,0,0
TP14221,0,1,0,0
TP14222,0,0,0,0
GR14223,0,0,0,1
TR14224,0,0,0,0
TR14225,0,0,0,1
TR14226,0,0,0,0
TR14227,0,0,0,0
TR14228,0,0,0,0
TR14229,0,0,0,0
TR14230,0,0,0,3
TR14231,0,0,0,1
TR14232,0,0,0,0
TR14233,0,1,0,1
TR14234,0,0,0,0
TR14235,0,1,0,0
TR14236,0,0,0,1
TR14237,0,0,0,2
TR14238,0,0,0,3
TR14239,1,0,1,0
CO14240,1,0,1,0
TR14241,1,0,1,0
TR14242,1,0,1,0
TR14243,1,0,1,0
TR14244,1,0,1,0
TR14245,1,0,1,0
TR14246,1,0,1,0
TR14247,1,0,1,0
TR14248,1,0,1,0
TR14249,1,0,1,0
TR14250,1,0,1,0
TR14251,1,0,1,0
TR14252,1,0,1,0
TR14253,1,0,1,0
TR14254,1,0,1,0
TR14255,1,0,1,0
TR14256,1,0,1,0
TR14257,1,0,1,0
TR14258,1,0,1,0
TR14259,1,0,1,0
TR14260,1,0,1,0
TR14261,1,0,1,0
TR14262,1,0,1,0
TR14263,1,0,1,0
TR14264,1,0,1,0
TR14265,1,0,1,0
TR14266,1,0,1,0
TR14267,1,0,1,0
TR14268,1,0,1,0
TR14269,1,0,1,0
TR14270,1,0,1,0
TR14271,1,0,1,0
TR14272,1,0,1,0
TR14273,1,0,1,0
TR14274,1,0,1,0
TR14275,1,0,1,0
TR14276,1,0,1,0
TR14277,1,0,1,0
TR14278,1,0,1,0
TR14279,1,0,1,0
TR14280,1,0,1,0
TR14281,1,0,1,0
TR14282,1,0,1,0
TR14283,1,0,1,0
TR14284,1,0,1,0
TR14285,1,0,1,0
TR14286,1,0,1,0
TR14287,1,0,1,0
TR14288,1,0,1,0
TR14289,1,0,1,0
TR14290,1,0,1,0
TR14291,1,0,1,0
TR14292,1,0,1,0
TR14293,1,0,1,0
TR14294,1,0,1,0
TR14295,1,0,1,0
TR14296,1,0,1,0
TR14297,1,0,1,0
TR14298,1,0,1,0
TR14299,1,0,1,0
TR14300,1,0,1,0
TR14301,1,0,1,0
TR14302,1,0,1,0
TR14303,1,0,1,0
TR14304,1,0,1,0
TR14305,1,0,1,0
TR14306,1,0,1,0
TR14307,1,0,1,0
TR14308,1,0,1,0
TR14309,1,0,1,0
TR14310,1,0,1,0
TR14311,1,0,1,0
TR14312,1,0,1,0
TR14313,1,0,1,0
TR14314,1,0,1,0
TR14315,1,0,1,0
TR14316,1,0,1,0
TR14317,1,0,1,0
TR14318,1,0,1,0
TR14319,1,0,1,0
TR14320,1,0,1,0
TR14321,1,0,1,0
TR14322,1,0,1,0
TR14323,1,0,1,0
TR14324,1,0,1,0
TR14325,1,0,1,0
TR14326,1,0,1,0
TR14327,1,0,1,0
TR14328,1,0,1,0
TR14329,1,0,1,0
TR14330,1,0,1,0
TR14331,1,1,1,0
TR14332,1,0,1,0
TR14333,1,0,2,0
TR14334,1,0,2,0
TR14335,1,0,1,0
TR14336,1,0,1,0
TR14337,1,0,1,0
TR14338,1,0,26,0
TR14339,1,0,26,0
TR14340,1,0,26,0
TR14341,1,0,26,0
TR14342,1,0,26,0
TR14343,1,0,26,0
TR14344,1,0,26,0
TR14345,1,0,26,0
TR14346,1,0,26,0
TR14347,1,0,26,0
TR14348,1,0,26,0
TR14349,1,0,26,0
TR14350,1,0,26,0
TR14351,1,0,26,0
TR14352,1,0,26,0
TR14353,1,0,26,0
TR14354,1,0,26,0
TR14355,1,0,26,0
TR14356,1,0,26,0
TR14357,1,0,26,0
TR14358,1,0,26,0
TR14359,1,0,26,0
TR14360,1,0,26,0
TR14361,1,0,26,0
TR14362,1,0,26,0
TR14363,1,0,26,0
TR14364,1,0,1,0
TR14365,1,0,1,0
TR14366,1,0,1,0
TR14367,1,0,1,0
TR14368,1,0,1,0
TR14369,1,0,1,0
TR14370,1,0,1,0
TR14371,1,0,1,0
TR14372,1,0,1,0
TR14373,1,0,1,0
TR14374,1,0,2,0
TR14375,1,0,2,0
CO14376,1,0,1,0
TR14377,1,0,1,0
TR14378,1,0,1,0
TR14379,1,0,1,0
TR14380,1,0,1,0
TR14381,1,0,1,0
TR14382,1,0,1,0
TR14383,1,0,1,0
TR14384,1,0,1,0
TR14385,1,0,1,0
CO14386,1,3,1,0
TR14387,1,0,1,0
TR14388,1,0,25,0
TR14389,1,0,25,0
TR14390,1,0,25,0
TR14391,1,0,25,0
TR14392,1,0,25,0
TR14393,1,0,25,0
TR14394,1,0,25,0
TR14395,1,0,25,0
TR14396,1,0,25,0
TR14397,1,0,25,0
TR14398,1,0,25,0
TR14399,1,0,25,0
TR14400,1,0,25,0
TR14401,1,0,25,0
TR14402,1,0,25,0
TR14403,1,0,25,0
TR14404,1,0,25,0
TR14405,1,0,25,0
TR14406,1,0,25,0
TR14407,1,0,25,0
TR14408,1,0,25,0
TR14409,1,0,25,0
TR14410,1,0,25,0
TR14411,1,0,25,0
TR14412,1,0,25,0
TR14413,1,0,1,0
TR14414,1,0,1,0
TR14415,1,0,1,0
TR14416,1,0,1,0
TR14417,1,0,1,0
TR14418,1,0,1,0
TR14419,1,0,1,0
TR14420,1,0,1,0
TR14421,1,0,1,0
TR14422,1,0,1,0
TR14423,1,0,1,0
TR14424,1,0,1,0
TR14425,1,0,1,0
TR14426,1,0,1,0
TR14427,1,0,1,0
TR14428,1,0,1,0
TR14429,1,0,1,0
TR14430,1,0,1,0
TR14431,1,0,1,0
TR14432,1,0,1,0
TR14433,1,0,1,0
TR14434,1,0,1,0
TR14435,1,0,1,0
TR14436,1,0,1,0
CO14437,1,1,1,0
CO14438,1,1,1,0
TR14439,1,0,1,0
TR14440,0,0,0,2
TR14441,0,0,0,3
CO14442,0,0,0,1
TR14443,1,0,1,0
TR14444,1,0,14,0
TR14445,1,0,14,0
TR14446,1,0,14,0
TR14447,1,0,14,0
TR14448,1,0,14,0
TR14449,1,0,14,0
TR14450,1,0,14,0
TR14451,1,0,14,0
TR14452,1,0,14,0
TR14453,1,0,14,0
TR14454,1,0,14,0
TR14455,1,0,14,0
TR14456,1,0,14,0
TR14457,1,0,14,0
CO14458,1,0,1,0
TR14459,0,3,0,1
TR14460,1,0,1,0
TR14461,1,0,3,0
TR14462,1,0,3,0
TR14463,1,0,3,0
TR14464,1,0,1,0
GR14465,0,1,0,1
GR14466,0,1,0,4
TR14467,0,5,0,1
TR14468,0,0,0,2
TR14469,0,2,1,3
TR14470,1,0,1,3
TR14471,1,0,1,3
TR14472,0,1,1,3
TR14473,0,1,1,4
TR14474,0,1,1,5
TR14475,0,0,1,6
TR14476,0,1,1,7
TR14477,0,0,1,8
TR14478,0,0,1,9
TR14479,1,1,2,10
TR14480,0,2,3,10
TR14481,0,0,4,11
TR14482,1,0,4,11
TR14483,0,2,4,12
TR14484,1,0,4,13
TR14485,0,0,0,1
TR14486,0,0,0,1
TP14487,0,0,0,3
TR14488,0,1,0,5
TR14489,1,0,2,1
TR14490,0,0,0,1
TR14491,0,0,0,2
TR14492,0,0,0,3
TR14493,1,0,1,0
TR14494,1,1,1,0
TP14495,1,0,1,0
TP14496,1,0,1,0
TP14497,0,1,0,1
TP14498,0,2,0,2
TP14499,0,3,0,3
TP14500,0,1,0,1
TR14501,1,0,2,0
TR14502,1,0,2,0
TP14503,1,1,1,0
TP14504,1,1,1,0
TR14505,1,0,1,0
TR14506,1,1,1,0
TP14507,1,0,1,0
TP14508,1,0,1,0
TR14509,0,0,0,4
TR14510,0,0,0,5
TR14511,0,0,0,6
TR14512,0,1,0,7
TR14513,0,0,0,8
TR14514,0,0,0,9
TR14515,0,0,0,1
TR14516,1,0,1,0
TP14517,0,0,1,1
TR14518,0,0,1,2
TR14519,0,2,1,3
TR14520,0,0,0,1
TR14521,0,0,0,2
TR14522,1,1,1,0
TR14523,0,0,0,1
TR14524,0,0,0,2
GR14525,0,2,0,1
TP14526,0,2,0,2
TP14527,0,4,0,3
TR14528,1,0,1,0
TR14529,1,0,24,0
TR14530,1,0,24,0
TR14531,1,0,24,0
TR14532,1,0,24,0
TR14533,1,0,24,0
TR14534,1,0,24,0
TR14535,1,0,24,0
TR14536,1,0,24,0
TR14537,1,0,24,0
TR14538,1,0,24,0
TR14539,1,0,24,0
TR14540,1,0,24,0
TR14541,1,0,24,0
TR14542,1,0,24,0
TR14543,1,0,24,0
TR14544,1,0,24,0
TR14545,1,0,24,0
TR14546,1,0,24,0
TR14547,1,0,24,0
TR14548,1,0,24,0
TR14549,1,0,24,0
TR14550,1,0,24,0
TR14551,1,0,24,0
TR14552,1,0,24,0
TR14553,1,0,1,0
TR14554,1,0,19,0
TR14555,1,0,19,0
TR14556,1,0,19,0
TR14557,1,0,19,0
TR14558,1,0,19,0
TR14559,1,0,19,0
TR14560,1,0,19,0
TR14561,1,0,19,0
TR14562,1,0,19,0
TR14563,1,0,19,0
TR14564,1,0,19,0
TR14565,1,0,19,0
TR14566,1,0,19,0
TR14567,1,0,19,0
TR14568,1,0,19,0
TR14569,1,0,19,0
TR14570,1,0,19,0
TR14571,1,0,19,0
TR14572,1,0,19,0
TR14573,1,0,1,0
TR14574,1,0,1,0
TR14575,0,0,0,1
TR14576,0,1,0,1
TR14577,0,1,0,1
TR14578,0,0,0,2
TR14579,0,0,0,3
TR14580,0,0,0,4
TR14581,0,0,0,1
TR14582,0,0,0,2
TR14583,1,0,1,0
TP14584,0,1,0,1
TR14585,0,0,0,1
TR14586,0,1,0,2
TR14587,0,3,0,1
TR14588,0,0,0,2
TR14589,0,0,0,1
TP14590,0,0,0,2
TR14591,1,3,1,3
TR14592,0,0,1,3
TP14593,0,0,1,4
TR14594,1,0,1,0
TP14595,1,0,3,0
TP14596,1,0,3,0
TR14597,0,1,0,1
TR14598,1,0,1,0
CO14599,1,0,1,0
TP14600,0,0,0,1
TR14601,1,1,1,0
TR14602,1,0,1,0
TR14603,0,0,0,1
TR14604,0,0,0,1
TR14605,0,0,0,2
TR14606,0,0,0,3
TR14607,0,0,0,4
TR14608,0,0,0,5
TR14609,0,0,0,6
TR14610,0,0,0,7
TR14611,1,1,1,8
TR14612,0,0,1,8
TR14613,0,0,1,9
TR14614,0,0,1,10
TR14615,0,0,0,1
TR14616,0,0,0,1
TR14617,0,0,0,2
TR14618,0,0,0,1
TR14619,0,0,0,1
TR14620,0,1,0,1
TR14621,0,0,0,1
TR14622,0,0,0,2
TR14623,0,1,0,3
TR14624,0,0,0,4
TR14625,0,2,0,5
TR14626,0,0,0,6
TR14627,0,0,0,7
TR14628,0,0,0,8
TR14629,0,1,0,9
TR14630,0,0,0,10
TP14631,1,0,2,0
TP14632,1,0,2,0
TR14633,0,0,0,1
TR14634,1,0,1,0
TR14635,1,0,1,0
TR14636,1,0,1,0
TP14637,1,0,2,0
TP14638,1,0,2,0
CO14639,1,1,1,0
TR14640,0,0,0,1
TR14641,1,0,1,0
TR14642,0,0,0,1
TR14643,0,0,0,2
TR14644,0,0,0,2
TR14645,0,1,0,3
TR14646,0,0,0,4
TR14647,1,0,1,0
TR14648,0,1,0,1
CO14649,1,0,1,0
TR14650,1,0,1,0
TR14651,1,0,1,0
TR14652,1,0,1,0
TR14653,1,0,1,0
TR14654,1,0,1,0
TR14655,1,0,1,0
TR14656,1,0,1,0
TR14657,1,0,1,0
TR14658,1,0,1,0
TR14659,1,0,1,0
TR14660,1,0,1,0
TR14661,1,0,1,0
TR14662,1,0,1,0
TR14663,1,0,1,0
TR14664,1,0,1,0
TR14665,1,0,1,0
TR14666,1,0,1,0
TR14667,1,0,1,0
TR14668,1,0,1,0
TR14669,1,0,1,0
TR14670,1,0,1,0
TR14671,1,0,1,0
TR14672,1,0,1,0
TR14673,1,0,1,0
TR14674,1,0,1,0
TR14675,0,1,0,1
TR14676,0,0,0,2
TR14677,0,5,0,2
TR14678,0,1,0,4
TR14679,0,0,1,5
TR14680,0,0,1,6
TR14681,1,0,1,7
TR14682,0,1,1,7
TR14683,0,2,1,8
TR14684,0,0,1,9
TR14685,0,1,1,10
TR14686,0,1,1,11
TR14687,0,1,1,12
TR14688,0,0,1,13
CO14689,1,0,1,0
TR14690,1,0,1,0
TR14691,1,0,1,0
TR14692,1,0,2,0
TR14693,1,0,2,0
TR14694,0,0,2,1
TP14695,0,1,0,1
CO14696,1,0,1,0
TR14697,1,0,1,0
GR14698,0,0,0,1
TR14699,0,0,0,2
TR14700,0,0,0,1
TR14701,0,0,0,2
TR14702,0,0,0,3
TR14703,0,0,0,1
TR14704,0,0,0,1
TP14705,1,0,2,0
TR14706,1,0,2,0
TP14707,1,0,24,0
TP14708,1,0,24,0
TP14709,1,0,24,0
TP14710,1,0,24,0
TP14711,1,0,24,0
TP14712,1,0,24,0
TP14713,1,0,24,0
TP14714,1,0,24,0
TP14715,1,0,24,0
TP14716,1,0,24,0
TP14717,1,0,24,0
TP14718,1,0,24,0
TP14719,1,0,24,0
TP14720,1,0,24,0
TP14721,1,0,24,0
TP14722,1,0,24,0
TP14723,1,0,24,0
TP14724,1,0,24,0
TP14725,1,0,24,0
TP14726,1,0,24,0
TP14727,1,0,24,0
TP14728,1,0,24,0
TP14729,1,0,24,0
TP14730,1,0,24,0
TR14731,1,0,1,0
TR14732,1,0,1,0
TR14733,1,0,1,0
TR14734,1,0,1,0
TR14735,1,0,1,0
TR14736,1,0,1,0
TR14737,1,0,1,0
TR14738,1,0,1,0
TR14739,1,0,1,0
TR14740,1,0,1,0
TR14741,1,0,1,0
TR14742,1,0,1,0
TR14743,1,0,1,0
TR14744,1,0,1,0
TR14745,1,0,1,0
TR14746,1,0,1,0
TR14747,1,0,1,0
TR14748,1,0,1,0
TR14749,1,0,1,0
TR14750,1,0,1,0
TR14751,1,0,1,0
TR14752,1,0,1,0
TR14753,1,0,1,0
TR14754,1,0,1,0
TR14755,1,0,1,0
TR14756,1,0,1,0
TR14757,1,0,1,0
TR14758,1,0,1,0
TR14759,1,0,1,0
TR14760,1,0,1,0
TR14761,1,0,1,0
TR14762,1,0,1,0
TR14763,1,0,1,0
TR14764,1,0,1,0
TR14765,1,0,1,0
TR14766,1,0,1,0
TR14767,1,0,1,0
TR14768,1,0,1,0
TR14769,1,0,1,0
TR14770,1,0,1,0
CO14771,0,1,0,1
TR14772,1,0,1,0
TR14773,1,0,1,0
CO14774,1,0,1,0
TR14775,0,0,0,1
TR14776,0,0,0,2
GR14777,0,1,0,1
TR14778,1,1,1,0
TP14779,0,0,0,1
GR14780,0,0,0,1
TR14781,0,0,0,1
TR14782,0,2,0,2
TR14783,0,4,0,3
TR14784,0,0,0,4
TR14785,0,0,0,5
TR14786,0,0,0,6
TP14787,0,0,0,7
TR14788,0,0,0,8
TR14789,0,0,0,9
TR14790,0,0,0,10
TR14791,0,0,0,1
TR14792,1,0,1,0
TR14793,1,0,1,0
TR14794,1,0,1,0
TR14795,1,0,1,0
TR14796,1,0,1,0
TR14797,1,0,1,0
TR14798,1,0,1,0
TR14799,1,0,1,0
TR14800,1,0,1,0
TR14801,0,0,0,1
TR14802,0,1,0,2
TR14803,1,0,1,0
TR14804,0,0,0,1
TR14805,0,0,0,2
TR14806,0,0,0,3
TR14807,0,1,0,4
TR14808,0,0,0,1
CO14809,0,2,0,2
TR14810,0,1,0,3
TP14811,0,5,0,4
TR14812,1,0,1,5
TR14813,0,0,1,5
TP14814,0,1,1,6
TR14815,0,0,1,7
TP14816,1,0,1,0
TR14817,1,0,1,0
TR14818,0,0,0,1
TR14819,0,0,0,2
TR14820,0,0,0,3
TR14821,0,1,0,1
TR14822,0,1,0,2
TR14823,0,0,0,3
TR14824,0,0,0,4
TR14825,0,0,0,5
TR14826,0,0,0,6
TR14827,0,0,0,7
TR14828,0,0,0,8
TR14829,0,0,0,9
TR14830,0,0,0,10
TR14831,0,0,0,11
TR14832,0,1,0,12
TR14833,0,0,0,1
CO14834,0,0,0,0
TP14835,0,1,0,1
TP14836,0,0,0,2
TP14837,0,3,0,3
TP14838,0,2,0,3
TR14839,0,0,0,5
TR14840,0,3,0,6
TR14841,0,0,0,1
TR14842,0,0,0,1
TP14843,0,0,0,1
TP14844,0,3,0,2
CO14845,0,0,0,0
TR14846,0,0,0,0
TR14847,0,0,0,0
TR14848,0,0,0,0
TR14849,0,1,0,1
TR14850,0,0,0,0
GR14851,0,0,0,0
TR14852,0,2,0,0
TR14853,1,0,1,0
CO14854,0,1,0,0
TP14855,1,0,1,0
TP14856,1,0,1,0
TP14857,1,0,1,0
TP14858,1,0,1,0
TP14859,1,0,1,0
TP14860,1,0,1,0
TP14861,1,0,1,0
TP14862,1,0,1,0
TP14863,1,0,1,0
TP14864,1,0,1,0
TP14865,1,0,1,0
TP14866,1,0,1,0
TP14867,1,0,1,0
TP14868,1,0,1,0
TP14869,1,0,1,0
TP14870,1,0,1,0
TP14871,1,0,1,0
TP14872,1,0,1,0
TP14873,1,0,1,0
TP14874,1,0,1,0
TP14875,1,0,1,0
TP14876,1,0,1,0
TP14877,1,0,1,0
TP14878,1,0,1,0
TP14879,1,0,1,0
CO14880,0,0,0,0
CO14881,0,0,0,0
CO14882,0,0,0,0
CO14883,0,0,0,0
TR14884,0,0,0,0
TP14885,1,0,3,0
TP14886,1,0,3,0
TP14887,1,0,3,0
TR14888,1,0,1,0
TR14889,1,0,1,0
TR14890,1,0,1,0
TR14891,1,0,1,0
TR14892,1,0,1,0
TR14893,1,0,1,0
TR14894,0,0,0,0
CO14895,0,0,0,0
CO14896,0,0,0,0
TP14897,0,0,0,0
CO14898,0,0,0,0
TR14899,0,0,0,0
TR14900,0,0,0,0
CO14901,0,0,0,0
CO14902,0,0,0,0
TR14903,0,0,0,0
TR14904,0,0,0,1
TR14905,0,0,0,2
TR14906,0,0,0,0
TR14907,0,0,0,1
TR14908,0,0,0,2
TR14909,0,0,0,3
TR14910,0,0,0,4
CO14911,0,0,0,0
TR14912,0,0,0,0
TR14913,0,0,0,0
TR14914,0,0,0,0
TR14915,0,3,0,0
TR14916,0,0,0,0
TR14917,0,0,0,0
CO14918,0,0,0,0
TR14919,0,1,0,0
TR14920,0,0,0,0
CO14921,0,0,0,0
TR14922,0,1,0,0
TR14923,0,0,0,0
TR14924,0,0,0,0
TR14925,0,0,0,0
TR14926,0,0,0,0
TR14927,0,2,0,0
TR14928,1,0,0,0
TR14929,0,0,0,0
TR14930,0,0,0,0
TR14931,0,0,0,0
CO14932,0,0,0,0
TR14933,0,0,0,0
TR14934,0,0,0,0
TR14935,0,0,0,0
TR14936,0,0,0,0
TR14937,0,0,0,0
CO14938,0,0,0,0
CO14939,0,0,0,0
CO14940,0,0,0,0
CO14941,0,0,0,0
TR14942,0,0,0,0
TR14943,0,0,0,0
TR14944,0,0,0,1
TR14945,0,0,0,2
TR14946,0,0,0,0
TR14947,0,0,0,0
TR14948,0,0,0,1
TR14949,0,0,0,0
TR14950,0,0,0,0
TR14951,0,0,0,0
CO14952,0,0,0,0
CO14953,0,0,0,0
CO14954,0,0,0,0
CO14955,0,0,0,0
TR14956,0,0,0,0
TR14957,1,0,1,0
TR14958,0,0,0,0
TR14959,1,0,1,0
TR14960,1,0,0,0
CO14961,0,2,0,0
CO14962,0,0,0,0
CO14963,0,0,0,0
TR14964,0,1,0,0
TR14965,0,0,0,0
CO14966,0,0,0,0
CO14967,0,0,0,0
TR14968,0,0,0,0
TR14969,0,0,0,0
CO14970,0,0,0,0
TR14971,0,0,0,0
CO14972,0,0,0,0
TR14973,0,0,0,0
TR14974,0,0,0,0
TR14975,0,0,0,0
TR14976,0,1,0,0
CO14977,0,0,0,0
CO14978,0,0,0,0
TP14979,0,0,0,0
TR14980,0,2,0,0
CO14981,0,0,0,0
CO14982,0,0,0,0
CO14983,0,0,0,0
TR14984,0,0,0,0
CO14985,0,0,0,0
TR14986,0,0,0,0
TR14987,0,0,0,0
CO14988,0,0,0,0
TR14989,0,0,0,0
TR14990,0,0,0,0
GR14991,0,2,0,0
CO14992,0,0,0,0
TR14993,0,0,0,0
TR14994,0,0,0,0
TR14995,0,1,0,0
CO14996,0,1,0,0
TR14997,0,0,0,0
TR14998,0,0,0,0
TR14999,0,1,0,0
TR15000,0,0,0,0
CO15001,0,0,0,0
TR15002,0,0,0,0
TR15003,0,0,0,0
CO15004,0,0,0,0
CO15005,0,0,0,0
CO15006,0,0,0,0
TR15007,0,0,0,0
TR15008,0,0,0,0
TR15009,0,0,0,0
TR15010,0,0,0,1
TR15011,0,0,0,0
TR15012,0,0,0,0
TR15013,0,0,0,0
TR15014,0,1,0,0
CO15015,0,1,0,0
TR15016,0,0,0,0
TR15017,0,0,0,0
TR15018,0,0,0,0
CO15019,0,0,0,0
TR15020,0,0,0,0
TR15021,0,0,0,0
GR15022,0,0,0,0
TR15023,0,0,0,0
CO15024,0,0,0,0
TR15025,0,0,0,0
TR15026,0,0,0,0
TR15027,0,1,0,0
TR15028,0,0,0,0
CO15029,0,0,0,0
TR15030,0,0,0,0
TR15031,0,0,0,0
TR15032,0,0,0,0
CO15033,0,0,0,0
TR15034,0,0,0,0
TR15035,0,0,0,0
TR15036,0,0,0,0
CO15037,0,0,0,0
TR15038,0,0,0,0
TR15039,0,0,0,0
TR15040,0,0,0,0
CO15041,0,1,0,0
TR15042,0,1,0,0
CO15043,0,0,0,0
CO15044,0,1,0,0
TR15045,0,1,0,0
TR15046,0,0,0,0
TR15047,0,1,0,0
CO15048,0,0,0,0
TR15049,0,2,0,0
TR15050,0,0,0,0
CO15051,0,0,0,0
TR15052,0,0,0,0
TR15053,0,0,0,0
CO15054,0,0,0,0
TR15055,0,0,0,0
TR15056,0,0,0,0
TR15057,0,0,0,0
TR15058,0,0,0,0
TR15059,0,0,0,0
TR15060,0,0,0,0
TR15061,0,1,0,0
TR15062,0,0,0,0
TR15063,0,0,0,0
TR15064,0,0,0,0
CO15065,0,0,0,0
TR15066,0,0,0,0
CO15067,0,0,0,0
TR15068,0,0,0,0
TR15069,0,0,0,0
TR15070,0,1,0,0
TR15071,0,0,0,0
TR15072,0,0,0,0
TR15073,0,0,0,0
TR15074,0,0,0,0
TR15075,0,0,0,0
TR15076,0,0,0,0
TR15077,0,0,0,0
TR15078,0,2,0,0
TR15079,0,0,0,0
TR15080,0,0,0,0
TR15081,0,0,0,0
TR15082,0,0,0,1
TR15083,0,1,0,2
TR15084,0,1,0,0
TR15085,0,0,0,0
TR15086,0,1,0,0
TR15087,0,1,0,0
TR15088,0,0,0,0
TR15089,0,1,0,0
TR15090,0,0,0,0
TR15091,0,0,0,0
TR15092,0,2,0,0
TR15093,0,0,0,0
TR15094,0,0,0,0
TR15095,0,2,0,0
TR15096,0,0,0,0
TR15097,0,0,0,0
TR15098,0,0,0,0
TR15099,0,0,0,0
TR15100,0,0,0,0
CO15101,0,0,0,0
TR15102,0,0,0,0
CO15103,0,0,0,0
TR15104,0,1,0,0
TP15105,0,0,0,0
TP15106,0,0,0,0
TR15107,0,0,0,0
TR15108,0,0,0,0
TR15109,0,0,0,0
TR15110,0,0,0,0
TP15111,0,0,0,0
TR15112,0,1,0,0
TR15113,0,1,0,0
TR15114,0,0,0,0
TP15115,0,0,0,0
TR15116,0,1,0,0
TR15117,0,0,0,0
TR15118,0,0,0,0
TR15119,0,0,0,0
TR15120,0,1,0,0
TR15121,0,0,0,0
TP15122,0,0,0,1
TP15123,0,1,0,2
TR15124,0,0,0,0
TR15125,0,0,0,0
TR15126,0,0,0,0
TR15127,0,0,0,0
TR15128,0,0,0,0
TR15129,0,1,0,0
TR15130,0,0,0,0
TR15131,1,0,1,0
TR15132,0,1,0,0
TR15133,0,0,0,0
TR15134,0,0,0,0
TR15135,0,0,0,0
TR15136,0,0,0,0
TR15137,0,0,0,0
TR15138,0,0,0,0
TR15139,0,0,0,0
TR15140,0,1,0,0
TR15141,0,0,0,0
TR15142,0,0,0,0
TR15143,0,0,0,0
TR15144,0,2,0,1
TR15145,0,0,0,0
TP15146,1,1,1,0
CO15147,0,0,0,0
CO15148,0,0,0,0
TP15149,0,2,0,0
